ope_id,school,state,zip_code,school_type,dl_sub_num,dl_sub_dollars,unsub_ug_num,unsub_ug_dollars,unsub_grad_num,unsub_grad_dollars,parent_plus_num,parent_plus_dollars,grad_plus_num,grad_plus_dollars
345600,WINTHROP UNIVERSITY,SC,297330001,Public,2305,9599652,2546,9976265,418,6758382,537,6507874,20,120078
345700,WOFFORD COLLEGE,SC,293033663,Private-Nonprofit,487,1433110,631,1527108,0,0,137,2568934,0,0
345800,AUGUSTANA UNIVERSITY,SD,571970001,Private-Nonprofit,605,2455012,802,3138943,40,295713,64,678174,0,0
345900,BLACK HILLS STATE UNIVERSITY,SD,577999502,Public,1324,4802215,1480,6139595,45,523609,120,766095,0,0
346100,DAKOTA WESLEYAN UNIVERSITY,SD,573014398,Private-Nonprofit,410,1657597,506,2042874,24,232205,48,531460,0,0
346300,DAKOTA STATE UNIVERSITY,SD,570421799,Public,1005,3711668,1086,4382963,50,562066,132,1009979,0,0
346500,MOUNT MARTY COLLEGE,SD,570783724,Private-Nonprofit,319,1265138,336,1369282,98,1796298,65,767548,70,1863454
346600,NORTHERN STATE UNIVERSITY,SD,574017198,Public,779,2531862,824,3248133,64,757483,61,382060,0,0
346700,PRESENTATION COLLEGE,SD,574011299,Private-Nonprofit,379,1534629,420,1928063,0,0,47,633893,0,0
346900,UNIVERSITY OF SIOUX FALLS,SD,571051699,Private-Nonprofit,575,2329076,643,2402609,36,357501,65,632549,0,0
347000,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,SD,577013995,Public,942,3802536,1031,4159002,71,979876,288,3242088,0,0
347100,SOUTH DAKOTA STATE UNIVERSITY,SD,570072298,Public,4531,17669868,4866,16454534,442,7112334,433,4754506,9,144147
347400,UNIVERSITY OF SOUTH DAKOTA,SD,570692390,Public,2826,10714522,3282,13251829,1024,16444157,781,5562229,297,5053555
347700,AQUINAS COLLEGE,TN,372052086,Private-Nonprofit,164,640294,174,749160,13,184760,12,125686,0,0
347800,AUSTIN PEAY STATE UNIVERSITY,TN,370440002,Public,4154,15775820,3868,16498201,425,6186181,538,4931176,7,49427
347900,BELMONT UNIVERSITY,TN,372123757,Private-Nonprofit,1834,7885148,2000,6715137,869,19977856,924,25464580,472,11308083
348000,BETHEL UNIVERSITY,TN,382011705,Private-Nonprofit,1679,6527347,1698,7973326,547,9026462,140,1010160,81,2047026
348100,CARSON - NEWMAN UNIVERSITY,TN,377602204,Private-Nonprofit,694,2874111,713,2604423,371,6046841,153,1785761,3,62801
348200,CHRISTIAN BROTHERS UNIVERSITY,TN,381045581,Private-Nonprofit,586,2422492,622,2527921,156,2595199,76,866450,58,1612867
348300,COLUMBIA STATE COMMUNITY COLLEGE,TN,384015653,Public,728,2103405,626,2449124,0,0,2,6921,0,0
348400,COVENANT COLLEGE,GA,307504164,Private-Nonprofit,379,1593466,381,1189795,0,0,50,660393,0,0
348500,CUMBERLAND UNIVERSITY,TN,370873554,Private-Nonprofit,503,2076612,596,2673601,123,1145872,42,325569,0,0
348600,LIPSCOMB UNIVERSITY,TN,372043951,Private-Nonprofit,958,4080570,1101,4284592,751,15946320,272,4409619,242,5863056
348700,EAST TENNESSEE STATE UNIVERSITY,TN,376142857,Public,3769,14734508,3411,13964639,1307,27630262,655,7521392,627,7875896
349000,FISK UNIVERSITY,TN,372083045,Private-Nonprofit,370,1549644,381,1417705,19,325306,99,1710855,3,35531
349200,FREED-HARDEMAN UNIVERSITY,TN,383402399,Private-Nonprofit,414,1653701,501,1875752,272,3751249,209,2551390,11,141132
349400,HIWASSEE COLLEGE,TN,373544001,Private-Nonprofit,142,536991,149,565573,0,0,30,234862,0,0
349500,JOHNSON UNIVERSITY,TN,379989775,Private-Nonprofit,524,2175415,535,1909484,61,744654,127,1282118,0,0
349600,KING UNIVERSITY,TN,376202699,Private-Nonprofit,1113,4894927,1058,5077360,222,3433927,65,691848,3,11592
349900,LANE COLLEGE,TN,383014598,Private-Nonprofit,891,3391478,863,3366865,0,0,148,846205,0,0
350000,LEE UNIVERSITY,TN,373114475,Private-Nonprofit,1756,6498106,1877,6586261,184,2340152,288,4027464,4,57300
350100,LEMOYNE-OWEN COLLEGE,TN,381266510,Private-Nonprofit,2,3900,2,7000,0,0,0,0,0,0
350200,LINCOLN MEMORIAL UNIVERSITY,TN,377527920,Private-Nonprofit,796,3027701,779,3420209,1456,43322728,97,735028,970,24930884
350400,MARTIN METHODIST COLLEGE,TN,384782799,Private-Nonprofit,583,2250921,565,1998388,5,45250,104,801685,0,0
350500,MARYVILLE COLLEGE,TN,378045907,Private-Nonprofit,686,2916510,750,2706961,0,0,183,1897431,0,0
350600,MEHARRY MEDICAL COLLEGE,TN,372083599,Private-Nonprofit,0,0,0,0,191,6885135,0,0,170,6058991
350700,MEMPHIS COLLEGE OF ART,TN,381042764,Private-Nonprofit,211,812377,228,902724,37,674118,73,1038376,22,296753
350900,UNIVERSITY OF MEMPHIS (THE),TN,381524611,Public,7839,29528745,7663,32382651,1527,22069343,709,7220087,241,3016808
351000,MIDDLE TENNESSEE STATE UNIVERSITY,TN,371323754,Public,8093,31638760,7969,31809572,880,12102457,1020,9381422,17,121846
351100,MILLIGAN COLLEGE,TN,376824001,Private-Nonprofit,350,1476515,409,1545133,103,1520566,70,868832,29,360814
351700,SOUTHERN COLLEGE OF OPTOMETRY,TN,381042222,Private-Nonprofit,0,0,0,0,211,7770918,0,0,32,250432
351800,SOUTHERN ADVENTIST UNIVERSITY,TN,373150370,Private-Nonprofit,985,4100087,991,3845868,218,3817273,141,1907011,15,128948
351900,RHODES COLLEGE,TN,381121690,Private-Nonprofit,460,1902807,625,2440973,8,164000,108,2168678,3,50836
352200,TENNESSEE STATE UNIVERSITY,TN,372091561,Public,3489,13118297,3475,14191234,764,12521466,575,7079075,51,705738
352300,TENNESSEE TECHNOLOGICAL UNIVERSITY,TN,385050001,Public,3277,12960259,2126,7820859,313,3110239,338,2629898,3,33435
352500,TENNESSEE WESLEYAN UNIVERSITY,TN,373710040,Private-Nonprofit,462,1857468,501,2002207,7,114662,61,555696,0,0
352600,TREVECCA NAZARENE UNIVERSITY,TN,372102877,Private-Nonprofit,634,2461104,657,2480023,396,6505488,85,1000800,75,1394849
352700,TUSCULUM COLLEGE,TN,377430001,Private-Nonprofit,854,3324572,780,3070924,83,789195,113,861671,0,0
352800,UNION UNIVERSITY,TN,383053697,Private-Nonprofit,1072,4323501,1164,4987971,639,13387674,144,2238569,279,5911305
352900,UNIVERSITY OF TENNESSEE - CHATTANOOGA,TN,374032598,Public,3606,13593069,3912,14982899,506,6950924,478,4793395,34,330906
353000,UNIVERSITY OF TENNESSEE,TN,379960150,Public,6730,26697728,7517,28017298,1938,37463901,1409,22519415,382,6600299
353100,UNIVERSITY OF TENNESSEE - MARTIN,TN,382380002,Public,2671,10409242,2569,10100976,145,1870152,233,2008086,3,49999
353400,UNIVERSITY OF THE SOUTH (THE),TN,373831000,Private-Nonprofit,426,1669504,443,1468569,7,66890,119,2350916,0,0
353500,VANDERBILT UNIVERSITY,TN,372400001,Private-Nonprofit,226,756020,632,3412644,1666,33794638,222,4994884,906,26945904
353600,BRYAN COLLEGE,TN,373217000,Private-Nonprofit,329,1287555,315,1073849,22,167871,42,381485,0,0
353700,ABILENE CHRISTIAN UNIVERSITY,TX,796993701,Private-Nonprofit,1206,4963002,1284,4406347,386,6106993,214,3675003,46,520117
353900,ALVIN COMMUNITY COLLEGE,TX,775114807,Public,239,753489,71,193242,0,0,2,11355,0,0
354000,AMARILLO COLLEGE,TX,791092446,Public,1056,3162985,888,3658709,0,0,9,73983,0,0
354100,ANGELO STATE UNIVERSITY,TX,769095069,Public,1760,6143175,1835,6871465,576,7707298,473,3349166,2,31270
354300,AUSTIN COLLEGE,TX,750904440,Private-Nonprofit,482,1911710,536,1934927,8,100134,238,3199746,1,3820
354400,AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,TX,787055711,Private-Nonprofit,0,0,0,0,32,367052,0,0,0,0
354500,BAYLOR UNIVERSITY,TX,767987028,Private-Nonprofit,4611,19923423,4791,15213771,791,13370126,1190,29589190,233,6717631
354600,COASTAL BEND COLLEGE,TX,781022197,Public,384,1140771,411,1454207,0,0,3,16000,0,0
354900,BLINN COLLEGE,TX,778334098,Public,3656,11495540,3201,10570389,0,0,205,1937167,0,0
355300,CISCO COLLEGE,TX,764379803,Public,150,488300,217,933965,0,0,0,0,0,0
355400,CLARENDON COLLEGE,TX,792260000,Public,180,563019,180,773167,0,0,0,0,0,0
355600,COMMONWEALTH INSTITUTE OF FUNERAL SERVICE,TX,770905918,Private-Nonprofit,27,75082,32,145470,0,0,4,18559,0,0
355700,CONCORDIA UNIVERSITY TEXAS,TX,787264141,Private-Nonprofit,895,3242813,942,3990535,588,7922959,171,2194186,0,0
355800,NORTH CENTRAL TEXAS COLLEGE,TX,762404699,Public,1126,3413674,638,2308803,0,0,5,24768,0,0
356000,DALLAS BAPTIST UNIVERSITY,TX,752119299,Private-Nonprofit,1091,4272427,1247,5230280,727,12087447,231,3979648,19,215541
356100,CEDAR VALLEY COLLEGE,TX,751343799,Public,266,858801,263,1043064,0,0,0,0,0,0
356200,DALLAS THEOLOGICAL SEMINARY,TX,752046411,Private-Nonprofit,0,0,0,0,182,1918932,0,0,0,0
356300,DEL MAR COLLEGE,TX,784043897,Public,508,1368802,164,469437,0,0,7,36561,0,0
356400,EAST TEXAS BAPTIST UNIVERSITY,TX,756701423,Private-Nonprofit,744,2937050,800,2936656,51,590227,210,2283880,0,0
356500,TEXAS A&M UNIVERSITY - COMMERCE,TX,754293011,Public,3496,13906351,3247,15088144,1843,23239512,467,4268574,20,283914
356600,EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST (THE),TX,787053128,Private-Nonprofit,0,0,0,0,19,287076,0,0,0,0
356800,FRANK PHILLIPS COLLEGE,TX,790074427,Public,83,243758,71,290219,0,0,0,0,0,0
357000,GRAYSON  COUNTY COLLEGE,TX,750208299,Public,724,2356858,523,2368818,0,0,3,29219,0,0
357100,HARDIN-SIMMONS UNIVERSITY,TX,796986050,Private-Nonprofit,688,2895256,799,3270777,107,1826499,163,2338654,4,56816
357200,TRINITY VALLEY COMMUNITY COLLEGE,TX,757512734,Public,942,2526518,985,3001435,0,0,12,54026,0,0
357300,HILL COLLEGE,TX,766452711,Public,632,1758741,582,2371504,0,0,5,45943,0,0
357400,HOWARD COUNTY JUNIOR COLLEGE DISTRICT,TX,797200213,Public,212,636036,172,704059,0,0,2,5750,0,0
357500,HOWARD PAYNE UNIVERSITY,TX,768012715,Private-Nonprofit,594,2222768,662,2526092,16,94242,138,1335666,0,0
357600,HOUSTON BAPTIST UNIVERSITY,TX,770743298,Private-Nonprofit,913,3460826,860,2987041,277,4283321,254,4207883,4,38048
357700,HUSTON - TILLOTSON UNIVERSITY,TX,787022795,Private-Nonprofit,429,1718842,414,1816220,5,75056,59,592575,0,0
357800,UNIVERSITY OF THE INCARNATE WORD,TX,782096398,Private-Nonprofit,2236,9580701,2420,10130209,591,16008288,570,8006157,346,5122984
357900,JACKSONVILLE COLLEGE-MAIN CAMPUS,TX,757664759,Private-Nonprofit,33,65338,0,0,0,0,0,0,0,0
358100,LAMAR UNIVERSITY,TX,777100042,Public,3286,12460840,3277,14854978,2177,27015005,255,2527288,14,98093
358300,LEE COLLEGE,TX,775204796,Public,206,628406,158,697024,0,0,0,0,0,0
358400,LETOURNEAU UNIVERSITY,TX,756023564,Private-Nonprofit,1046,4196733,1016,4268561,349,5587703,86,1586497,4,34763
358600,LUBBOCK CHRISTIAN UNIVERSITY,TX,794072099,Private-Nonprofit,471,1878639,527,2291265,57,790938,71,609260,0,0
358800,UNIVERSITY OF MARY HARDIN-BAYLOR,TX,765132599,Private-Nonprofit,1836,7275023,1894,7629626,231,3468071,674,7865565,7,144475
359000,MCLENNAN COMMUNITY COLLEGE,TX,767081498,Public,2128,6447870,1023,3660292,0,0,11,65731,0,0
359100,MCMURRY UNIVERSITY,TX,796970001,Private-Nonprofit,589,2245045,611,2174083,2,41000,106,1178354,0,0
359200,MIDWESTERN STATE UNIVERSITY,TX,763082099,Public,2010,7661142,2041,9051838,273,3352386,437,4397946,1,18000
359300,NAVARRO COLLEGE,TX,751104818,Public,2049,5759576,1892,6897606,0,0,14,148004,0,0
359400,UNIVERSITY OF NORTH TEXAS,TX,762035017,Public,9774,39314146,9706,39964604,1845,23927846,3223,37338781,18,222943
359600,ODESSA COLLEGE,TX,797647127,Public,130,434921,117,503947,0,0,3,7000,0,0
359800,OUR LADY OF THE LAKE UNIVERSITY,TX,782074689,Private-Nonprofit,989,4005768,969,3681585,1319,20846540,138,1496405,46,477548
359900,UNIVERSITY OF TEXAS - RIO GRANDE VALLEY,TX,785392999,Public,6493,25462400,2193,8064996,1557,14186523,45,245600,95,481058
360000,PANOLA COLLEGE,TX,756332397,Public,563,1947320,403,1272168,0,0,0,0,0,0
360200,PAUL QUINN COLLEGE,TX,752414398,Private-Nonprofit,236,811550,180,620327,0,0,3,22650,0,0
360300,RANGER COLLEGE,TX,764703298,Public,196,592563,200,778057,0,0,0,0,0,0
360400,RICE UNIVERSITY,TX,770051892,Private-Nonprofit,488,1572982,297,1067626,294,4784985,72,1940013,38,1108373
360600,SAM HOUSTON STATE UNIVERSITY,TX,773400000,Public,6917,27642931,6887,28868398,1038,14791564,1830,10597327,6,99440
360800,SAINT PHILIP'S COLLEGE,TX,782032098,Public,529,1770391,462,1838623,0,0,1,9185,0,0
360900,SAN JACINTO COMMUNITY COLLEGE DISTRICT,TX,775043323,Public,911,2920287,846,3301166,0,0,12,153305,0,0
361000,SCHREINER UNIVERSITY,TX,780285697,Private-Nonprofit,644,2534440,717,2805482,35,478453,126,1703876,2,16984
361100,SOUTH PLAINS COLLEGE,TX,793366504,Public,1340,4255840,1435,5656547,0,0,52,369423,0,0
361200,UNIVERSITY OF HOUSTON - DOWNTOWN,TX,770021001,Public,4069,16359993,3497,19532053,554,9160155,18,150823,3,20464
361300,SOUTHERN METHODIST UNIVERSITY,TX,752750100,Private-Nonprofit,1060,4578207,1146,3821983,1312,23888244,375,9338894,723,20573491
361400,SOUTHWEST TEXAS JUNIOR COLLEGE,TX,788016221,Public,211,700801,208,701316,0,0,0,0,0,0
361500,TEXAS STATE UNIVERSITY,TX,786664602,Public,12879,52148413,12857,51428143,1698,22554529,4367,46378134,9,58404
361600,SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY,TX,751652397,Private-Nonprofit,1007,4142321,956,3772627,167,2498889,138,2108368,7,99549
361800,SOUTHWESTERN CHRISTIAN COLLEGE,TX,751603400,Private-Nonprofit,20,82715,21,53870,0,0,4,12610,0,0
361900,SOUTHWESTERN ADVENTIST UNIVERSITY,TX,760591922,Private-Nonprofit,420,1795530,424,1543778,2,28505,37,383724,0,0
362000,SOUTHWESTERN UNIVERSITY,TX,786266111,Private-Nonprofit,614,2629296,691,2613462,0,0,197,3290739,0,0
362100,ST. EDWARD'S UNIVERSITY,TX,787040000,Private-Nonprofit,1773,7435656,1687,5723831,180,3183369,195,3649480,35,504540
362300,ST MARY'S UNIVERSITY SAN ANTONIO,TX,782288500,Private-Nonprofit,1005,4265269,970,3516032,676,11968323,77,862924,283,6376999
362400,STEPHEN F AUSTIN STATE UNIVERSITY,TX,759620001,Public,4655,18170830,4828,19283841,715,8697360,1887,21211034,5,27250
362500,SUL ROSS STATE UNIVERSITY,TX,798320113,Public,727,2705717,645,1923448,293,2165679,49,372808,1,7688
362600,TARRANT COUNTY COLLEGE DISTRICT,TX,761026599,Public,4179,12513494,2796,11068451,0,0,0,0,0,0
362700,TEMPLE COLLEGE,TX,765047435,Public,1103,3434160,985,3845205,0,0,2,6799,0,0
362800,TEXARKANA COLLEGE,TX,755990001,Public,611,1972220,495,1394335,0,0,0,0,0,0
363000,PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY,TX,774462967,Public,4073,15852986,3993,15596725,787,10688126,724,8054531,8,70168
363100,TARLETON STATE UNIVERSITY,TX,764010002,Public,3828,14561582,4435,19790614,663,8942140,670,6652271,3,23642
363200,TEXAS A&M UNIVERSITY,TX,778431246,Public,10800,43693518,11165,43305551,3290,62923196,3702,49133928,404,7967480
363400,TEXAS STATE TECHNICAL COLLEGE,TX,767051695,Public,2458,6597624,2201,7722665,0,0,86,903645,0,0
363500,TEXAS CHIROPRACTIC COLLEGE,TX,775051699,Private-Nonprofit,0,0,0,0,154,4259153,0,0,49,731704
363600,TEXAS CHRISTIAN UNIVERSITY,TX,761290001,Private-Nonprofit,1719,7438966,1977,7529906,237,3840092,572,16429642,43,670295
363700,JARVIS CHRISTIAN COLLEGE,TX,757651470,Private-Nonprofit,561,2140477,554,2575621,0,0,33,307951,0,0
363800,TEXAS COLLEGE,TX,757024500,Private-Nonprofit,545,2055674,541,2074404,0,0,8,63798,0,0
363900,TEXAS A&M UNIVERSITY - KINGSVILLE,TX,783638203,Public,4198,17353212,3669,16005460,894,11021368,211,1967117,5,47548
364100,TEXAS LUTHERAN UNIVERSITY,TX,781555999,Private-Nonprofit,649,2654562,742,2833001,6,67113,147,1853397,0,0
364200,TEXAS SOUTHERN UNIVERSITY,TX,770044598,Public,3532,13528438,3533,15579230,1334,24139094,645,7696176,688,8977917
364400,TEXAS TECH UNIVERSITY,TX,794092011,Public,8168,32870457,9460,38344088,1931,28113030,1356,18796185,275,3728668
364500,TEXAS WESLEYAN UNIVERSITY,TX,761051536,Private-Nonprofit,733,3033681,665,2923793,188,3392037,44,618457,104,3499103
364600,TEXAS WOMANS UNIVERSITY,TX,762045587,Public,3833,14227505,3628,15856438,1949,24175518,110,733581,225,1187282
364700,TRINITY UNIVERSITY,TX,782127200,Private-Nonprofit,502,2155061,539,1910306,54,1168785,86,1391176,27,380224
364800,TYLER JUNIOR COLLEGE,TX,757013436,Public,2334,7410279,2039,7217073,0,0,66,407196,0,0
365100,UNIVERSITY OF DALLAS,TX,750624799,Private-Nonprofit,498,2085195,530,1702547,188,2845863,78,1265846,14,168033
365200,UNIVERSITY OF HOUSTON,TX,772042010,Public,9273,38664478,7910,34708028,2312,47218866,524,6779577,322,5956986
365400,UNIVERSITY OF SAINT THOMAS,TX,770064626,Private-Nonprofit,455,1848036,424,1861378,345,5102214,54,900296,15,202299
365600,UNIVERSITY OF TEXAS AT ARLINGTON,TX,760190125,Public,10270,38259971,9440,43862108,3424,45572763,357,3974864,47,335095
365800,UNIVERSITY OF TEXAS - AUSTIN,TX,787120000,Public,9413,37192453,9501,33783812,2939,50489233,4341,52309818,1531,20356038
365900,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,TX,782293900,Public,436,2070801,338,1798553,1131,33255330,13,243841,163,2985203
366100,UNIVERSITY OF TEXAS AT EL PASO,TX,799680500,Public,6376,25254133,4475,20045847,1296,18147989,232,2074366,15,180937
366200,VICTORIA COLLEGE,TX,779014494,Public,249,726493,266,997389,0,0,2,19824,0,0
366300,WAYLAND BAPTIST UNIVERSITY - PLAINVIEW CAMPUS,TX,790726998,Private-Nonprofit,1195,4375634,1162,5200066,453,6541083,68,726799,8,64490
366400,WEATHERFORD COLLEGE,TX,760865699,Public,450,1357243,450,1635197,0,0,16,77309,0,0
366500,WEST TEXAS A&M UNIVERSITY,TX,790150001,Public,2122,8579604,2234,9900517,677,10796127,175,1751558,5,57378
366900,WILEY COLLEGE,TX,756705199,Private-Nonprofit,673,2555055,656,2839589,0,0,23,160050,0,0
367000,BRIGHAM YOUNG UNIVERSITY,UT,846028406,Private-Nonprofit,2823,11297899,2114,9121085,700,11328827,34,301437,46,506589
367100,DIXIE STATE UNIVERSITY,UT,847703876,Public,1988,7106315,1649,6759511,0,0,100,936366,0,0
367200,LDS BUSINESS COLLEGE,UT,841013500,Private-Nonprofit,199,557591,82,234429,0,0,3,13381,0,0
367400,STEVENS HENAGER COLLEGE,UT,844011420,Proprietary,1441,4841712,1382,6216784,36,364439,14,104859,0,0
367500,UNIVERSITY OF UTAH,UT,841129055,Public,5334,21190660,4678,21483194,2707,56719422,181,2836640,485,7684521
367700,UTAH STATE UNIVERSITY,UT,843221400,Public,5896,22182310,4471,14649181,767,9101433,121,1366008,17,169302
367800,SOUTHERN UTAH UNIVERSITY,UT,847202470,Public,1648,6189899,714,2829213,246,2051572,58,637412,0,0
367900,SNOW COLLEGE,UT,846271299,Public,526,1716554,243,767489,0,0,7,46057,0,0
368000,WEBER STATE UNIVERSITY,UT,844081001,Public,3849,13418274,3067,13445455,186,2480517,18,178021,0,0
368100,WESTMINSTER COLLEGE,UT,841053697,Private-Nonprofit,781,3340976,841,3432712,334,5958621,76,1138377,57,1389811
368200,BENNINGTON COLLEGE,VT,52016001,Private-Nonprofit,311,1318808,315,894595,0,0,53,1040096,0,0
368300,CASTLETON UNIVERSITY,VT,57350000,Public,979,3925415,1102,3895990,19,271894,171,2879982,1,5400
368400,CHAMPLAIN COLLEGE,VT,54013950,Private-Nonprofit,1276,5360235,1484,5355557,182,2495675,523,12483947,15,121910
368500,COLLEGE OF SAINT JOSEPH,VT,57013899,Private-Nonprofit,155,597494,152,481802,30,351630,23,170661,2,13600
368600,GODDARD COLLEGE,VT,56670000,Private-Nonprofit,134,516380,127,605033,190,3213069,10,85611,41,600588
368700,GREEN MOUNTAIN COLLEGE,VT,57641199,Private-Nonprofit,275,1141547,289,924529,105,290259,50,635541,0,0
368800,JOHNSON STATE COLLEGE,VT,56569898,Public,649,2471293,676,2424529,70,707019,89,861454,1,8281
368900,LYNDON STATE COLLEGE,VT,58510919,Public,489,1891367,508,1714817,3,32500,145,1841670,0,0
369000,MARLBORO COLLEGE,VT,53443668,Private-Nonprofit,119,538129,126,398823,23,167258,20,308546,0,0
369100,MIDDLEBURY COLLEGE,VT,57530000,Private-Nonprofit,342,1103419,343,1506342,320,6098350,73,1537813,239,4009204
369200,NORWICH UNIVERSITY,VT,56631035,Private-Nonprofit,1085,4499377,1208,3907299,292,4542427,371,6614484,85,1020506
369300,SOUTHERN VERMONT COLLEGE,VT,52016002,Private-Nonprofit,222,990255,240,852163,0,0,31,500769,0,0
369400,SAINT MICHAEL'S COLLEGE,VT,54390001,Private-Nonprofit,739,3379329,916,3218398,29,372747,152,2823558,7,29100
369600,UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE,VT,54050160,Public,3373,14358906,3726,12474180,697,18057305,948,21094124,344,7761223
369700,VERMONT COLLEGE OF FINE ARTS,VT,56023128,Private-Nonprofit,0,0,0,0,57,1049395,0,0,19,342213
369800,VERMONT TECHNICAL COLLEGE,VT,50610000,Public,712,2573270,747,3325844,0,0,89,1201530,0,0
370200,AVERETT UNIVERSITY,VA,245413692,Private-Nonprofit,653,2532861,691,2640111,35,594795,264,3369185,0,0
370300,BLUEFIELD COLLEGE,VA,246051799,Private-Nonprofit,520,1940275,558,2212236,8,108367,68,613092,0,0
370400,BRIDGEWATER COLLEGE,VA,228121599,Private-Nonprofit,1007,4122812,1174,4288453,0,0,324,4479330,0,0
370500,COLLEGE OF WILLIAM & MARY,VA,231878795,Public,1116,4334722,1278,4925745,745,13707293,251,4974584,455,8347898
370600,CHRISTOPHER NEWPORT UNIVERSITY,VA,236063072,Public,1686,7106311,2127,7947015,40,601034,521,7778606,0,0
370700,RICHARD BLAND COLLEGE,VA,238057100,Public,244,755251,254,868202,0,0,43,319687,0,0
370800,EASTERN MENNONITE UNIVERSITY,VA,228022462,Private-Nonprofit,535,2135856,541,1631452,83,1045757,107,1465760,21,136320
370900,EMORY & HENRY COLLEGE,VA,243270010,Private-Nonprofit,594,2461421,618,2137943,45,726009,242,3160394,26,359184
371100,FERRUM COLLEGE,VA,240882612,Private-Nonprofit,985,3948708,1034,3677466,0,0,511,6003841,0,0
371200,TIDEWATER COMMUNITY COLLEGE,VA,235101910,Public,4133,11903809,3570,10553529,0,0,21,88002,0,0
371300,HAMPDEN SYDNEY COLLEGE,VA,239430128,Private-Nonprofit,466,2021877,566,1902484,0,0,163,2951038,0,0
371400,HAMPTON UNIVERSITY,VA,236680099,Private-Nonprofit,1351,5760920,1451,5246477,448,11644738,1062,23691609,303,2952419
371500,HOLLINS UNIVERSITY,VA,240194421,Private-Nonprofit,380,1566992,426,1616368,36,365047,105,1190213,4,16700
371900,LONGWOOD UNIVERSITY,VA,239091899,Public,1847,7635042,2036,7338320,138,1956003,1057,11551849,2,20531
372000,LYNCHBURG COLLEGE,VA,245013199,Private-Nonprofit,965,4162725,1109,4127288,196,3016345,305,4080945,73,1147983
372100,JAMES MADISON UNIVERSITY,VA,228073780,Public,4916,20243959,5700,21172864,533,7030449,2251,35796575,65,1073857
372300,MARY BALDWIN UNIVERSITY,VA,244013610,Private-Nonprofit,694,2906975,699,3134887,214,3938909,124,1197654,94,2354480
372400,MARYMOUNT UNIVERSITY,VA,222074224,Private-Nonprofit,939,3871743,1064,4622065,482,8380112,288,5635912,238,4179180
372600,AMERICAN NATIONAL UNIVERSITY,VA,241534524,Proprietary,560,1569399,554,2282384,10,91228,7,16868,0,0
